Genre,Title,GoogleMapsLink,ID
hotel,I Lux Hotel at i-Hotel Kuala Lumpur,http://www.google.com/maps/place/I+Lux+Hotel+at+i-Hotel+Kuala+Lumpur/data=!4m10!3m9!1s0x31cc49d9354f1901:0x31cb2229b248a1c5!5m2!4m1!1i2!8m2!3d3.1365437!4d101.7025485!16s%2Fg%2F11gghcqfmj!19sChIJARlPNdlJzDERxaFIsikiyzE?authuser=0&hl=en&rclk=1,873
hotel,The Good Travelers Hostel,http://www.google.com/maps/place/The+Good+Travelers+Hostel/data=!4m10!3m9!1s0x31cdb89d9824aba3:0x143920d7e9b44afa!5m2!4m1!1i2!8m2!3d2.8246649!4d101.7055243!16s%2Fg%2F11gbfbr103!19sChIJo6skmJ24zTER-kq06dcgORQ?authuser=0&hl=en&rclk=1,1015
hotel,Cardogan Hotel KL Bukit Bintang,http://www.google.com/maps/place/Cardogan+Hotel+KL+Bukit+Bintang/data=!4m10!3m9!1s0x31cc36299de6ed79:0x371c5d44256bbbfd!5m2!4m1!1i2!8m2!3d3.145465!4d101.7094061!16s%2Fg%2F1v9l87xj!19sChIJee3mnSk2zDER_btrJURdHDc?authuser=0&hl=en&rclk=1,106
hotel,METROSTAR HOTEL KUALA LUMPUR,http://www.google.com/maps/place/METROSTAR+HOTEL+KUALA+LUMPUR/data=!4m10!3m9!1s0x31cc482da63aaaab:0xd8e351ce96e832e3!5m2!4m1!1i2!8m2!3d3.1540743!4d101.6974404!16s%2Fg%2F11scjmcfrg!19sChIJq6o6pi1IzDER4zLols5R49g?authuser=0&hl=en&rclk=1,764
landmark,Batu caves,http://www.google.com/maps/place/Batu+caves/data=!4m7!3m6!1s0x31cbd11c95f7f07f:0xaf51ea74ced3b0ae!8m2!3d4.210484!4d101.975766!16s%2Fg%2F11krkwmc8l!19sChIJf_D3lRzRyzERrrDTznTqUa8?authuser=0&hl=en&rclk=1,626
landmark,Istana Negara,http://www.google.com/maps/place/Istana+Negara/data=!4m7!3m6!1s0x31cc48582826c2ad:0xd36dbe78ef7caac8!8m2!3d3.1614782!4d101.6638917!16s%2Fm%2F0ch3pxm!19sChIJrcImKFhIzDERyKp873i-bdM?authuser=0&hl=en&rclk=1,785
landmark,Petronas Twin Towers,http://www.google.com/maps/place/Petronas+Twin+Towers/data=!4m7!3m6!1s0x31cc37d12d669c1f:0x9e3afdd17c8a9056!8m2!3d3.1574693!4d101.7115639!16zL20vMHN5bHo!19sChIJH5xmLdE3zDERVpCKfNH9Op4?authuser=0&hl=en&rclk=1,420
landmark,Merdeka Square,http://www.google.com/maps/place/Merdeka+Square/data=!4m7!3m6!1s0x31cc49cd98881539:0x340bf906bc763359!8m2!3d3.1490605!4d101.6936592!16zL20vMDV3bXpy!19sChIJORWImM1JzDERWTN2vAb5CzQ?authuser=0&hl=en&rclk=1,714
landmark,Fraser's Hill Landmark,http://www.google.com/maps/place/Fraser%27s+Hill+Landmark/data=!4m7!3m6!1s0x31cbf5064818ebeb:0xdb7af555c4023c9d!8m2!3d3.69641!4d101.748908!16s%2Fg%2F11hbh6wsvv!19sChIJ6-sYSAb1yzERnTwCxFX1ets?authuser=0&hl=en&rclk=1,181
landmark,Kl towers,http://www.google.com/maps/place/Kl+towers/data=!4m7!3m6!1s0x31cbd147e575ea99:0xde815b9defdea0bf!8m2!3d4.210484!4d101.975766!16s%2Fg%2F11kqrhbkrl!19sChIJmep15UfRyzERv6De751bgd4?authuser=0&hl=en&rclk=1,215
landmark,Menara Kuala Lumpur,http://www.google.com/maps/place/Menara+Kuala+Lumpur/data=!4m7!3m6!1s0x31cc482b1dcd5813:0x106058ce3bc33aba!8m2!3d3.1528762!4d101.7038516!16zL20vMDJuems4!19sChIJE1jNHStIzDERujrDO85YYBA?authuser=0&hl=en&rclk=1,798
landmark,Merdeka Square,http://www.google.com/maps/place/Merdeka+Square/data=!4m7!3m6!1s0x31cbd1bce693fadb:0x6cc29cec7e2483ff!8m2!3d4.210484!4d101.975766!16s%2Fg%2F11s414h1bt!19sChIJ2_qT5rzRyzER_4Mkfuycwmw?authuser=0&hl=en&rclk=1,1055
landmark,Taman Negara,http://www.google.com/maps/place/Taman+Negara/data=!4m7!3m6!1s0x31c998d100718c3b:0x6b7d433c91511354!8m2!3d4.636008!4d102.406918!16zL20vMDMxdmI4!19sChIJO4xxANGYyTERVBNRkTxDfWs?authuser=0&hl=en&rclk=1,463
landmark,Victoria Fountain,http://www.google.com/maps/place/Victoria+Fountain/data=!4m7!3m6!1s0x31cc49cdc0e321d3:0xf2d6c29b2228797e!8m2!3d3.1476561!4d101.6937926!16s%2Fg%2F11f53g92ql!19sChIJ0yHjwM1JzDERfnkoIpvC1vI?authuser=0&hl=en&rclk=1,977
landmark,Bukit bintang,http://www.google.com/maps/place/Bukit+bintang/data=!4m7!3m6!1s0x31cbd19adce3d2d5:0x864fcb554eff198a!8m2!3d4.210484!4d101.975766!16s%2Fg%2F11ks09n6q_!19sChIJ1dLj3JrRyzERihn_TlXLT4Y?authuser=0&hl=en&rclk=1,857
landmark,Westernmost Point Of Malaysia,http://www.google.com/maps/place/Westernmost+Point+Of+Malaysia/data=!4m7!3m6!1s0x3049774ed38f0f57:0x941c6d796e831a8f!8m2!3d5.6843048!4d98.9362206!16s%2Fg%2F11ty6mf5w7!19sChIJVw-P0053STARjxqDbnltHJQ?authuser=0&hl=en&rclk=1,627
landmark,Clock Tower - Fraserâ€™s Hill,http://www.google.com/maps/place/Clock+Tower+-+Fraser%E2%80%99s+Hill/data=!4m7!3m6!1s0x31cbf5d73e0a0213:0xbca9543f5a181c94!8m2!3d3.7118824!4d101.7364521!16s%2Fg%2F11tk7bm7fs!19sChIJEwIKPtf1yzERlBwYWj9Uqbw?authuser=0&hl=en&rclk=1,259
landmark,Medan Pasar Clock Tower (Old Market Square Clock Tower),http://www.google.com/maps/place/Medan+Pasar+Clock+Tower+%28Old+Market+Square+Clock+Tower%29/data=!4m7!3m6!1s0x31cc49d20ef1bf3b:0xa86f84cf2f8e1992!8m2!3d3.1473658!4d101.6959388!16s%2Fg%2F11c5bq9wdp!19sChIJO7_xDtJJzDERkhmOL8-Eb6g?authuser=0&hl=en&rclk=1,458
landmark,Kota Tanjung Keramat,http://www.google.com/maps/place/Kota+Tanjung+Keramat/data=!4m7!3m6!1s0x31ccf3502f370075:0x9cd572865d2047a0!8m2!3d3.346143!4d101.241432!16s%2Fg%2F1q62gkwlh!19sChIJdQA3L1DzzDERoEcgXYZy1Zw?authuser=0&hl=en&rclk=1,514
landmark,Malaysia Lanka v,http://www.google.com/maps/place/Malaysia+Lanka+v/data=!4m7!3m6!1s0x31cc4d9c240d8f39:0xe1312bfe51a1a1ff!8m2!3d3.0572281!4d101.6019353!16s%2Fg%2F11kj_5mlyp!19sChIJOY8NJJxNzDER_6GhUf4rMeE?authuser=0&hl=en&rclk=1,821
landmark,Kota Darul Ehsan,http://www.google.com/maps/place/Kota+Darul+Ehsan/data=!4m7!3m6!1s0x31cc4b799546d8c9:0x529d7a9429cb2d5a!8m2!3d3.1123128!4d101.6565977!16s%2Fg%2F11n60bqbzx!19sChIJydhGlXlLzDERWi3LKZR6nVI?authuser=0&hl=en&rclk=1,647
landmark,Replika Gong Universiti Kebangsaan Malaysia,http://www.google.com/maps/place/Replika+Gong+Universiti+Kebangsaan+Malaysia/data=!4m7!3m6!1s0x31cdc970e326af51:0xd9f2bba290c763a9!8m2!3d2.9298578!4d101.7780066!16s%2Fg%2F11sscg9m6s!19sChIJUa8m43DJzTERqWPHkKK78tk?authuser=0&hl=en&rclk=1,713
landmark,Istana Bandar,http://www.google.com/maps/place/Istana+Bandar/data=!4m7!3m6!1s0x31cda5dbaedc7d85:0x3a3478ac5e398265!8m2!3d2.8596709!4d101.4412593!16s%2Fm%2F0gvrwmf!19sChIJhX3crtulzTERZYI5Xqx4NDo?authuser=0&hl=en&rclk=1,126
landmark,taman sri muda,http://www.google.com/maps/place/taman+sri+muda/data=!4m7!3m6!1s0x31cbd19df0ed65ff:0x40a5c9920b4ae0cc!8m2!3d4.210484!4d101.975766!16s%2Fg%2F11t7cqzz27!19sChIJ_2Xt8J3RyzERzOBKC5LJpUA?authuser=0&hl=en&rclk=1,35
landmark,Istana Hinggap Johor,http://www.google.com/maps/place/Istana+Hinggap+Johor/data=!4m7!3m6!1s0x31cc377cdb6653a1:0xd133cae3498121e0!8m2!3d3.1521695!4d101.7154481!16s%2Fg%2F11sd94j21v!19sChIJoVNm23w3zDER4CGBSePKM9E?authuser=0&hl=en&rclk=1,125
landmark,Batu Caves,http://www.google.com/maps/place/Batu+Caves/data=!4m7!3m6!1s0x31cc470c8949a805:0xf2bfebb2b36f9ef9!8m2!3d3.2378844!4d101.6840385!16zL20vMHN5cDk!19sChIJBahJiQxHzDER-Z5vs7Lrv_I?authuser=0&hl=en&rclk=1,789
landmark,Bukit Lotong Barau,http://www.google.com/maps/place/Bukit+Lotong+Barau/data=!4m7!3m6!1s0x31cc419f54cbb43b:0xa72f932e9ec6171a!8m2!3d3.2751099!4d101.6227015!16s%2Fg%2F11sc270mpp!19sChIJO7TLVJ9BzDERGhfGni6TL6c?authuser=0&hl=en&rclk=1,880
landmark,Tomb of Sheikh Dato Harun Rashid & Siti Zubaidah,http://www.google.com/maps/place/Tomb+of+Sheikh+Dato+Harun+Rashid+%26+Siti+Zubaidah/data=!4m7!3m6!1s0x31cc4810a4489d15:0xe7df4ce9417c43e0!8m2!3d3.1768962!4d101.6949845!16s%2Fg%2F11b8v9fxjf!19sChIJFZ1IpBBIzDER4EN8QelM3-c?authuser=0&hl=en&rclk=1,925
landmark,Dataran Medan Pasar,http://www.google.com/maps/place/Dataran+Medan+Pasar/data=!4m7!3m6!1s0x31cc49d20e586c79:0xcceb6266747988bc!8m2!3d3.1473822!4d101.6959041!16s%2Fg%2F11gb40yrh4!19sChIJeWxYDtJJzDERvIh5dGZi68w?authuser=0&hl=en&rclk=1,421
landmark,Torana Gate,http://www.google.com/maps/place/Torana+Gate/data=!4m7!3m6!1s0x31cc493898fb0041:0x1b736ab050b2668d!8m2!3d3.1302134!4d101.6839325!16s%2Fg%2F11clr_nvmt!19sChIJQQD7mDhJzDERjWayULBqcxs?authuser=0&hl=en&rclk=1,833
landmark,Carcosa Seri Negara,http://www.google.com/maps/place/Carcosa+Seri+Negara/data=!4m7!3m6!1s0x31cc49b6fca82faf:0x65b4263ea6dd0a9c!8m2!3d3.1416951!4d101.6819576!16zL20vMGN5OWJi!19sChIJry-o_LZJzDERnArdpj4mtGU?authuser=0&hl=en&rclk=1,1062
landmark,Old High Court later the Supreme Court,http://www.google.com/maps/place/Old+High+Court+later+the+Supreme+Court/data=!4m7!3m6!1s0x31cc499df712aaf9:0x4b5aad74abb36eae!8m2!3d3.1498529!4d101.695008!16s%2Fg%2F11n68qp1vy!19sChIJ-aoS951JzDERrm6zq3StWks?authuser=0&hl=en&rclk=1,744
landmark,Bukit Malaysia Landmark,http://www.google.com/maps/place/Bukit+Malaysia+Landmark/data=!4m7!3m6!1s0x31ceb95961f8424f:0x573113e1d804d0c!8m2!3d3.4805789!4d102.3610886!16s%2Fg%2F11k4lrh2h4!19sChIJT0L4YVm5zjERDE2AHT4RcwU?authuser=0&hl=en&rclk=1,1038
landmark,Selangor - Perak State Border,http://www.google.com/maps/place/Selangor+-+Perak+State+Border/data=!4m7!3m6!1s0x31cb87a24661fe0b:0xe452bd73f61b045a!8m2!3d3.7020453!4d101.4820815!16s%2Fg%2F11scbmxxr3!19sChIJC_5hRqKHyzERWgQb9nO9UuQ?authuser=0&hl=en&rclk=1,503
landmark,Location where the flag of Federation Of Malaya raised for the 1st time replacing Union Jack,http://www.google.com/maps/place/Location+where+the+flag+of+Federation+Of+Malaya+raised+for+the+1st+time+replacing+Union+Jack/data=!4m7!3m6!1s0x31cc4986d6e61885:0x16b5ec3188cf97ae!8m2!3d3.1487311!4d101.6940045!16s%2Fg%2F11twc3pzsh!19sChIJhRjm1oZJzDERrpfPiDHstRY?authuser=0&hl=en&rclk=1,943
landmark,PETRONAS Tower 2,http://www.google.com/maps/place/PETRONAS+Tower+2/data=!4m7!3m6!1s0x31cc37f62ac4a04b:0x9b70f49e507edd2f!8m2!3d3.1585712!4d101.7118419!16s%2Fm%2F02bdrkw!19sChIJS6DEKvY3zDERL91-UJ70cJs?authuser=0&hl=en&rclk=1,696
landmark,Kuala Tambul,http://www.google.com/maps/place/Kuala+Tambul/data=!4m7!3m6!1s0x31cc4fd48967e691:0xea3a2d410a4ec514!8m2!3d3.145068!4d101.5744631!16s%2Fg%2F11sjhm8d4h!19sChIJkeZnidRPzDERFMVOCkEtOuo?authuser=0&hl=en&rclk=1,576
landmark,Durian Iconic Statue,http://www.google.com/maps/place/Durian+Iconic+Statue/data=!4m7!3m6!1s0x31cc0831430ead25:0x561cb610c249031b!8m2!3d3.650068!4d101.850126!16s%2Fg%2F11fxdtsz9_!19sChIJJa0OQzEIzDERGwNJwhC2HFY?authuser=0&hl=en&rclk=1,671
landmark,Fort Cornwallis,http://www.google.com/maps/place/Fort+Cornwallis/data=!4m7!3m6!1s0x304ac3859e3f8849:0xd4c5c969809e64de!8m2!3d5.4204143!4d100.3445489!16zL20vMDYxeDFu!19sChIJSYg_noXDSjAR3mSegGnJxdQ?authuser=0&hl=en&rclk=1,568
landmark,å®è–å®« æ­¦å½“å±±åŒ—æžçŽ„å¤©ä¸Šå¸,http://www.google.com/maps/place/%E5%AE%9D%E8%81%96%E5%AE%AB+%E6%AD%A6%E5%BD%93%E5%B1%B1%E5%8C%97%E6%9E%81%E7%8E%84%E5%A4%A9%E4%B8%8A%E5%B8%9D/data=!4m7!3m6!1s0x31cd014656e2b7b1:0xa3da3d5127405cf8!8m2!3d3.0229324!4d101.2534091!16s%2Fg%2F11g__5bs8q!19sChIJsbfiVkYBzTER-FxAJ1E92qM?authuser=0&hl=en&rclk=1,477
landmark,Little Indian Fountain,http://www.google.com/maps/place/Little+Indian+Fountain/data=!4m7!3m6!1s0x31cc4915ec819c51:0x561f4eb248aef7c9!8m2!3d3.1300484!4d101.6842305!16s%2Fg%2F11j1ckzc9d!19sChIJUZyB7BVJzDERyfeuSLJOH1Y?authuser=0&hl=en&rclk=1,29
landmark,River of Life,http://www.google.com/maps/place/River+of+Life/data=!4m7!3m6!1s0x31cc49b8bf542091:0xb5327067fd4fbc41!8m2!3d3.1477516!4d101.6952781!16s%2Fg%2F11tcl2rkzy!19sChIJkSBUv7hJzDERQbxP_WdwMrU?authuser=0&hl=en&rclk=1,226
landmark,Birch Memorial Clock Tower,http://www.google.com/maps/place/Birch+Memorial+Clock+Tower/data=!4m7!3m6!1s0x31caec7e87de6061:0x96ca9697283a14d9!8m2!3d4.5968149!4d101.0761305!16s%2Fg%2F12129ymg!19sChIJYWDeh37syjER2RQ6KJeWypY?authuser=0&hl=en&rclk=1,852
landmark,Tugu Keris,http://www.google.com/maps/place/Tugu+Keris/data=!4m7!3m6!1s0x31cc5352b24dc6cf:0xc97c0b69a905b742!8m2!3d3.0364516!4d101.4443877!16s%2Fg%2F11gcn1ldrw!19sChIJz8ZNslJTzDERQrcFqWkLfMk?authuser=0&hl=en&rclk=1,844
landmark,0 km Kuala Selangor,http://www.google.com/maps/place/0+km+Kuala+Selangor/data=!4m7!3m6!1s0x31ccf326807f5305:0xc5ee469472784a26!8m2!3d3.3414269!4d101.2502696!16s%2Fg%2F11ff0swzq7!19sChIJBVN_gCbzzDERJkp4cpRG7sU?authuser=0&hl=en&rclk=1,283
landmark,Menara Jam MBPJ / MBPJ Clock Tower,http://www.google.com/maps/place/Menara+Jam+MBPJ+%2F+MBPJ+Clock+Tower/data=!4m7!3m6!1s0x31cc4ddd2e4ac83d:0xc13a8fba4d99b167!8m2!3d3.0852474!4d101.5920467!16s%2Fg%2F11fw_38918!19sChIJPchKLt1NzDERZ7GZTbqPOsE?authuser=0&hl=en&rclk=1,413
landmark,Tugu Negara,http://www.google.com/maps/place/Tugu+Negara/data=!4m7!3m6!1s0x31cc49b57eea47b7:0x926f04df3868fecb!8m2!3d3.1488546!4d101.6838276!16zL20vMDV3bmZi!19sChIJt0fqfrVJzDERy_5oON8Eb5I?authuser=0&hl=en&rclk=1,113
landmark,Selangor Golden Triangle,http://www.google.com/maps/place/Selangor+Golden+Triangle/data=!4m7!3m6!1s0x31cc532956e8170f:0xe310e22008dbce0f!8m2!3d3.064895!4d101.4824825!16s%2Fg%2F11jrpwn1js!19sChIJDxfoVilTzDERD87bCCDiEOM?authuser=0&hl=en&rclk=1,470
landmark,Masjid Jamek Square,http://www.google.com/maps/place/Masjid+Jamek+Square/data=!4m7!3m6!1s0x31cc498d92dd3d4f:0x81d9a9eeb54efbef!8m2!3d3.1493069!4d101.6965452!16s%2Fg%2F11tt0w36dg!19sChIJTz3dko1JzDER7_tOte6p2YE?authuser=0&hl=en&rclk=1,652
landmark,Second Tallest Flag Pole in Malaysia,http://www.google.com/maps/place/Second+Tallest+Flag+Pole+in+Malaysia/data=!4m7!3m6!1s0x31cc493deb27fb4b:0x7b6d3da08f1c8a20!8m2!3d3.1477381!4d101.6934305!16s%2Fg%2F11fr4w84jl!19sChIJS_sn6z1JzDERIIocj6A9bXs?authuser=0&hl=en&rclk=1,974
landmark,#IamUTM,http://www.google.com/maps/place/%23IamUTM/data=!4m7!3m6!1s0x31da71a2fa8bf33f:0xe9dc41f6dec3eab0!8m2!3d1.5582162!4d103.6370245!16s%2Fg%2F11t4tvrtx5!19sChIJP_OL-qJx2jERsOrD3vZB3Ok?authuser=0&hl=en&rclk=1,796
landmark,Kellie's Castle,http://www.google.com/maps/place/Kellie%27s+Castle/data=!4m7!3m6!1s0x31caef5e78817aa9:0x93bc5c7d6ecd82ba!8m2!3d4.4751613!4d101.0874278!16zL20vMDZwY2Rq!19sChIJqXqBeF7vyjERuoLNbn1cvJM?authuser=0&hl=en&rclk=1,684
landmark,Terowong Bukit Nanas,http://www.google.com/maps/place/Terowong+Bukit+Nanas/data=!4m7!3m6!1s0x31cc4983be11ad79:0x1e17c09834164520!8m2!3d3.1561676!4d101.7035874!16s%2Fg%2F11jxd984tv!19sChIJea0RvoNJzDERIEUWNJjAFx4?authuser=0&hl=en&rclk=1,541
landmark,"ç…¤ç‚­å±± Batu Arang, Selangor","http://www.google.com/maps/place/%E7%85%A4%E7%82%AD%E5%B1%B1+Batu+Arang,+Selangor/data=!4m7!3m6!1s0x31cc5ded808e0f37:0xbb83fcb82763c047!8m2!3d3.3186425!4d101.4717221!16s%2Fg%2F11krkj97t1!19sChIJNw-OgO1dzDERR8BjJ7j8g7s?authuser=0&hl=en&rclk=1",607
landmark,Merdeka 118,http://www.google.com/maps/place/Merdeka+118/data=!4m7!3m6!1s0x31cc493e8ae1d7f1:0x321efc57d42c8462!8m2!3d3.1420705!4d101.7009052!16s%2Fg%2F11frftrr7p!19sChIJ8dfhij5JzDERYoQs1Ff8HjI?authuser=0&hl=en&rclk=1,405
landmark,Geographical Center of State of Selangor,http://www.google.com/maps/place/Geographical+Center+of+State+of+Selangor/data=!4m7!3m6!1s0x31cc653848887813:0x6e5435b4f231ec32!8m2!3d3.509247!4d101.5248055!16s%2Fg%2F11kj3r1y8x!19sChIJE3iISDhlzDERMuwx8rQ1VG4?authuser=0&hl=en&rclk=1,727
landmark,Ahmad Ibrahim Innâ€™s of Court Monument,http://www.google.com/maps/place/Ahmad+Ibrahim+Inn%E2%80%99s+of+Court+Monument/data=!4m7!3m6!1s0x31cc397a96b6c723:0xbe431ea97c9d984d!8m2!3d3.2513831!4d101.7378795!16s%2Fg%2F11h4ybn8lk!19sChIJI8e2lno5zDERTZidfKkeQ74?authuser=0&hl=en&rclk=1,484
landmark,Titik Tengah Semenanjung,http://www.google.com/maps/place/Titik+Tengah+Semenanjung/data=!4m7!3m6!1s0x31cea50422b1888f:0x4b45cf02a43f11da!8m2!3d3.4941074!4d102.2210955!16s%2Fg%2F11kdyrz8xl!19sChIJj4ixIgSlzjER2hE_pALPRUs?authuser=0&hl=en&rclk=1,396
landmark,Bukit Panah Kubu,http://www.google.com/maps/place/Bukit+Panah+Kubu/data=!4m7!3m6!1s0x31cc43331cd67975:0x51a0693959ae623b!8m2!3d3.2834055!4d101.6116286!16s%2Fg%2F11sc27dsn1!19sChIJdXnWHDNDzDERO2KuWTlpoFE?authuser=0&hl=en&rclk=1,715
landmark,Old Chartered Bank Building,http://www.google.com/maps/place/Old+Chartered+Bank+Building/data=!4m7!3m6!1s0x31cc49280028f811:0xb965f8ed45d7c821!8m2!3d3.1471228!4d101.6936471!16s%2Fg%2F11rjjw1kgq!19sChIJEfgoAChJzDERIcjXRe34Zbk?authuser=0&hl=en&rclk=1,166
landmark,Kwai Chai Hong,http://www.google.com/maps/place/Kwai+Chai+Hong/data=!4m7!3m6!1s0x31cc49702f148d01:0xc90b7398c4ced982!8m2!3d3.1414887!4d101.6976114!16s%2Fg%2F11h6nrvrw9!19sChIJAY0UL3BJzDERgtnOxJhzC8k?authuser=0&hl=en&rclk=1,686
landmark,Abdullah Hukum Heritage House,http://www.google.com/maps/place/Abdullah+Hukum+Heritage+House/data=!4m7!3m6!1s0x31cc496ba22796e3:0x1598bfe9bbd1b4c0!8m2!3d3.1209331!4d101.6750735!16s%2Fg%2F11sq93zlnq!19sChIJ45YnomtJzDERwLTRu-m_mBU?authuser=0&hl=en&rclk=1,134
landmark,Stesen keretapi jalan sultan (sultan street train station),http://www.google.com/maps/place/Stesen+keretapi+jalan+sultan+%28sultan+street+train+station%29/data=!4m7!3m6!1s0x31cc49f8aa98969d:0x47c121a1cd570baf!8m2!3d3.1456853!4d101.7006055!16s%2Fg%2F11svbtm_d6!19sChIJnZaYqvhJzDERrwtXzaEhwUc?authuser=0&hl=en&rclk=1,429
landmark,Batu Caves Railway Line End,http://www.google.com/maps/place/Batu+Caves+Railway+Line+End/data=!4m7!3m6!1s0x31cc475362a09a6b:0xf08adb8bbe660977!8m2!3d3.2435597!4d101.6809442!16s%2Fg%2F11vj8kr0dr!19sChIJa5qgYlNHzDERdwlmvovbivA?authuser=0&hl=en&rclk=1,703
landmark,JAM DATARAN MERDEKA,http://www.google.com/maps/place/JAM+DATARAN+MERDEKA/data=!4m7!3m6!1s0x31cc49a082f7d4c1:0x127631a5e460216c!8m2!3d3.1486226!4d101.6944045!16s%2Fg%2F11nmj4phnl!19sChIJwdT3gqBJzDERbCFg5KUxdhI?authuser=0&hl=en&rclk=1,518
landmark,Bukit Takun,http://www.google.com/maps/place/Bukit+Takun/data=!4m7!3m6!1s0x31cc4165744ac0e7:0x798ceb43585bce83!8m2!3d3.3024836!4d101.6337777!16s%2Fg%2F11qs_q_y4x!19sChIJ58BKdGVBzDERg85bWEPrjHk?authuser=0&hl=en&rclk=1,443
landmark,Batu Arang Old Water Reservoir,http://www.google.com/maps/place/Batu+Arang+Old+Water+Reservoir/data=!4m7!3m6!1s0x31cc5d2bbf101bd7:0xdc0b81b2b0610ab7!8m2!3d3.3217867!4d101.4650072!16s%2Fg%2F11tn_6x_d_!19sChIJ1xsQvytdzDERtwphsLKBC9w?authuser=0&hl=en&rclk=1,710
landmark,Landmarks Berhad,http://www.google.com/maps/place/Landmarks+Berhad/data=!4m7!3m6!1s0x31cc482a6eefca9b:0x18a5ee829a1bdf66!8m2!3d3.1544051!4d101.7057465!16s%2Fg%2F1th54hj1!19sChIJm8rvbipIzDERZt8bmoLupRg?authuser=0&hl=en&rclk=1,603
landmark,St Mary's Cathedral Kuala Lumpur,http://www.google.com/maps/place/St+Mary%27s+Cathedral+Kuala+Lumpur/data=!4m7!3m6!1s0x31cc49cd3d6d5231:0x8d3f1ce01df008ce!8m2!3d3.150382!4d101.693409!16s%2Fm%2F02q90wx!19sChIJMVJtPc1JzDERzgjwHeAcP40?authuser=0&hl=en&rclk=1,846
landmark,Central Market,http://www.google.com/maps/place/Central+Market/data=!4m7!3m6!1s0x31cc49d1d9ea1257:0xfcb30d4a9ca26002!8m2!3d3.1452635!4d101.6954158!16zL20vMGR5ZGoy!19sChIJVxLq2dFJzDERAmCinEoNs_w?authuser=0&hl=en&rclk=1,237
landmark,Golden Triangle,http://www.google.com/maps/place/Golden+Triangle/data=!4m7!3m6!1s0x31cc37d4bfffffff:0xf189ec347bc153a0!8m2!3d3.158951!4d101.7126755!16s%2Fg%2F1pzx5t1jy!19sChIJ____v9Q3zDERoFPBezTsifE?authuser=0&hl=en&rclk=1,260
landmark,The Biggest Toiletbowl in Malaysia,http://www.google.com/maps/place/The+Biggest+Toiletbowl+in+Malaysia/data=!4m7!3m6!1s0x31cc4b7b46c5d25d:0xaa5c47d3046cd592!8m2!3d3.0422866!4d101.621466!16s%2Fg%2F11mfs9g6xf!19sChIJXdLFRntLzDERktVsBNNHXKo?authuser=0&hl=en&rclk=1,704
landmark,IIUM Fountain,http://www.google.com/maps/place/IIUM+Fountain/data=!4m7!3m6!1s0x31cc3943ef01508b:0x247893bafe87eca9!8m2!3d3.249518!4d101.7342132!16s%2Fg%2F11h8jkbcnp!19sChIJi1AB70M5zDERqeyH_rqTeCQ?authuser=0&hl=en&rclk=1,954
landmark,White House,http://www.google.com/maps/place/White+House/data=!4m7!3m6!1s0x31cc5d7bfbf3283f:0x158fa1216c7c77cc!8m2!3d3.3199887!4d101.4674381!16s%2Fg%2F11pkhktvpb!19sChIJPyjz-3tdzDERzHd8bCGhjxU?authuser=0&hl=en&rclk=1,548
landmark,Kawasan kemalangan,http://www.google.com/maps/place/Kawasan+kemalangan/data=!4m7!3m6!1s0x31cc45d1a9f6500b:0x830c08583300353e!8m2!3d3.2370285!4d101.5393929!16s%2Fg%2F11mw8hhwml!19sChIJC1D2qdFFzDERPjUAM1gIDIM?authuser=0&hl=en&rclk=1,886
landmark,0 KM Kuala Selangor (Pit Stop),http://www.google.com/maps/place/0+KM+Kuala+Selangor+%28Pit+Stop%29/data=!4m7!3m6!1s0x31ccf32e84b252df:0x6e1907d3084c9664!8m2!3d3.341249!4d101.2500519!16s%2Fg%2F11ff0swh68!19sChIJ31KyhC7zzDERZJZMCNMHGW4?authuser=0&hl=en&rclk=1,256
landmark,Master Mat's House,http://www.google.com/maps/place/Master+Mat%27s+House/data=!4m7!3m6!1s0x31cc499531dc8e99:0x52b8c3d67d0464b9!8m2!3d3.1629624!4d101.7010014!16s%2Fg%2F11h4c3h22v!19sChIJmY7cMZVJzDERuWQEfdbDuFI?authuser=0&hl=en&rclk=1,697
landmark,Damansara,http://www.google.com/maps/place/Damansara/data=!4m7!3m6!1s0x31cc4fbe6f2e10bb:0x4b03c522bc0bfabe!8m2!3d3.119232!4d101.574835!16s%2Fg%2F11k4lcm8jy!19sChIJuxAub75PzDERvvoLvCLFA0s?authuser=0&hl=en&rclk=1,673
landmark,Landmark in Padang Endau,http://www.google.com/maps/place/Landmark+in+Padang+Endau/data=!4m7!3m6!1s0x31c55f78bd1f872f:0x672a8269501d5c0b!8m2!3d2.6452749!4d103.621208!16s%2Fg%2F11smc2l9b9!19sChIJL4cfvXhfxTERC1wdUGmCKmc?authuser=0&hl=en&rclk=1,281
landmark,Tempat Bersejarah Tragedi Perang Dunia Ke II,http://www.google.com/maps/place/Tempat+Bersejarah+Tragedi+Perang+Dunia+Ke+II/data=!4m7!3m6!1s0x31ce8bbf9009fdd1:0xc97e42cca239b7cd!8m2!3d3.0830837!4d102.3698545!16s%2Fg%2F11b75jmq7q!19sChIJ0f0JkL-LzjERzbc5osxCfsk?authuser=0&hl=en&rclk=1,822
